metric,value,step,walltime
/main_fitness,0.0,0.0,1642277187.191109
/main_fitness,0.0,1.0,1642277980.4539
/main_fitness,0.0,2.0,1642278773.689816
/main_fitness,0.0,3.0,1642279576.354479
/main_fitness,0.0,4.0,1642280394.81776
/main_fitness,0.0,5.0,1642281195.299221
/main_fitness,0.0,6.0,1642282016.559574
/main_fitness,0.0,7.0,1642282853.94554
/main_fitness,0.0,8.0,1642283713.794503
/main_fitness,0.0,9.0,1642284589.215437
/main_fitness,0.0,10.0,1642285471.739277
/main_fitness,0.0,11.0,1642286356.816052
/main_fitness,0.0,12.0,1642287245.59818
/main_fitness,0.0,13.0,1642288135.276755
/main_fitness,0.0,14.0,1642289020.309168
/main_fitness,0.0,15.0,1642289914.707747
/main_fitness,0.0,16.0,1642290827.885055
/main_fitness,0.0,17.0,1642291720.323985
/main_fitness,0.0,18.0,1642292622.655907
/main_fitness,0.0,19.0,1642293529.514049
/main_fitness,0.0,20.0,1642294435.315089
/main_fitness,0.0,21.0,1642295342.659183
/main_fitness,0.0,22.0,1642296258.268657
/main_fitness,0.0,23.0,1642297180.066674
/main_fitness,0.0,24.0,1642298058.191014
/main_fitness,0.0,25.0,1642298913.841773
/main_fitness,0.0,26.0,1642299766.513574
/main_fitness,0.0,27.0,1642300593.365682
/main_fitness,0.0,28.0,1642301391.591565
/main_fitness,0.0,29.0,1642302194.020733
/main_fitness,0.0,30.0,1642302998.989898
/main_fitness,0.0,31.0,1642303806.558456
/main_fitness,0.0,32.0,1642304613.31621
/main_fitness,0.0,33.0,1642305424.099836
/main_fitness,0.0,34.0,1642306246.167703
/main_fitness,0.0,35.0,1642307077.328372
/main_fitness,0.0,36.0,1642307902.271663
/main_fitness,0.0,37.0,1642308714.052565
/main_fitness,0.0,38.0,1642309521.774823
/main_fitness,0.0,39.0,1642310340.303882
/main_fitness,0.0,40.0,1642311151.40426
/main_fitness,0.0,41.0,1642311945.681637
/main_fitness,0.0,42.0,1642312725.156151
/main_fitness,0.0,43.0,1642313497.455108
/main_fitness,0.0,44.0,1642314268.209185
/main_fitness,0.0,45.0,1642315046.896321
/main_fitness,0.0,46.0,1642315834.380234
/main_fitness,0.0,47.0,1642316624.906513
/main_fitness,0.0,48.0,1642317411.93652
/main_fitness,0.0,49.0,1642318192.663436
/main_fitness,0.0,50.0,1642318963.136767
/summarystat/1/mean,-13434.4970703125,0.0,1642277187.678879
/summarystat/1/mean,-13440.48828125,1.0,1642277980.45603
/summarystat/1/mean,-13448.09375,2.0,1642278773.71289
/summarystat/1/mean,-13508.5966796875,3.0,1642279576.355005
/summarystat/1/mean,-13638.5244140625,4.0,1642280394.818353
/summarystat/1/mean,-13756.3095703125,5.0,1642281195.311627
/summarystat/1/mean,-13940.5927734375,6.0,1642282016.5876
/summarystat/1/mean,-14120.1875,7.0,1642282853.945967
/summarystat/1/mean,-14284.9755859375,8.0,1642283713.794938
/summarystat/1/mean,-14359.8125,9.0,1642284589.215786
/summarystat/1/mean,-14405.14453125,10.0,1642285471.739722
/summarystat/1/mean,-14408.6123046875,11.0,1642286356.816514
/summarystat/1/mean,-14412.1396484375,12.0,1642287245.598631
/summarystat/1/mean,-14414.0673828125,13.0,1642288135.27719
/summarystat/1/mean,-14325.912109375,14.0,1642289020.309752
