metric,value,step,walltime
/main_fitness,0.0,0.0,1642677756.492466
/main_fitness,0.0,1.0,1642677761.301989
/main_fitness,0.0,2.0,1642677771.674763
/main_fitness,0.0,3.0,1642677782.934769
/main_fitness,0.0,4.0,1642677792.844418
/main_fitness,0.0,5.0,1642677802.910252
/main_fitness,0.0,6.0,1642677813.094029
/main_fitness,0.0,7.0,1642677823.522919
/main_fitness,0.0,8.0,1642677832.898503
/main_fitness,0.0,9.0,1642677844.447027
/main_fitness,0.0,10.0,1642677854.072871
/main_fitness,0.0,11.0,1642677864.245015
/main_fitness,0.0,12.0,1642677873.433918
/main_fitness,0.0,13.0,1642677883.889551
/main_fitness,0.0,14.0,1642677894.254655
/main_fitness,0.0,15.0,1642677904.25625
/main_fitness,0.0,16.0,1642677914.157945
/main_fitness,0.0,17.0,1642677924.50089
/main_fitness,0.0,18.0,1642677934.102176
/main_fitness,0.0,19.0,1642677945.065998
/main_fitness,0.0,20.0,1642677955.329002
/main_fitness,0.0,21.0,1642677965.467658
/main_fitness,0.0,22.0,1642677975.890511
/main_fitness,0.0,23.0,1642677985.904966
/main_fitness,0.0,24.0,1642677996.02868
/main_fitness,0.0,25.0,1642678006.384236
/main_fitness,0.0,26.0,1642678016.517657
/main_fitness,0.0,27.0,1642678027.288016
/main_fitness,0.0,28.0,1642678037.332689
/main_fitness,0.0,29.0,1642678047.970161
/main_fitness,0.0,30.0,1642678057.445253
/main_fitness,0.0,31.0,1642678067.692415
/main_fitness,0.0,32.0,1642678078.275343
/main_fitness,0.0,33.0,1642678088.731443
/main_fitness,0.0,34.0,1642678099.130547
/main_fitness,0.0,35.0,1642678109.391923
/main_fitness,0.0,36.0,1642678119.737495
/main_fitness,0.0,37.0,1642678130.047399
/main_fitness,0.0,38.0,1642678139.867559
/main_fitness,0.0,39.0,1642678151.462089
/main_fitness,0.0,40.0,1642678160.817872
/main_fitness,0.0,41.0,1642678171.358218
/main_fitness,0.0,42.0,1642678181.150098
/main_fitness,0.0,43.0,1642678190.617134
/main_fitness,0.0,44.0,1642678200.607858
/main_fitness,0.0,45.0,1642678211.066138
/main_fitness,0.0,46.0,1642678221.13318
/main_fitness,0.0,47.0,1642678231.160196
/main_fitness,0.0,48.0,1642678241.484504
/main_fitness,0.0,49.0,1642678252.72197
/main_fitness,0.0,50.0,1642678262.617144
/main_fitness,0.0,51.0,1642678272.854072
/main_fitness,0.0,52.0,1642678282.775131
/main_fitness,0.0,53.0,1642678293.105212
/main_fitness,0.0,54.0,1642678302.930324
/main_fitness,0.0,55.0,1642678313.161133
