metric,value,step,walltime
/main_fitness,0.0,0.0,1642537075.886868
/main_fitness,0.0,1.0,1642537196.080417
/main_fitness,0.0,2.0,1642537315.567623
/main_fitness,0.0,3.0,1642537434.49398
/main_fitness,0.0,4.0,1642537553.619888
/main_fitness,0.0,5.0,1642537676.287882
/main_fitness,0.0,6.0,1642537796.898803
/main_fitness,0.0,7.0,1642537917.889338
/main_fitness,0.0,8.0,1642538044.706176
/main_fitness,0.0,9.0,1642538164.349065
/main_fitness,0.0,10.0,1642538283.326626
/main_fitness,0.0,11.0,1642538406.079133
/main_fitness,0.0,12.0,1642538523.967899
/main_fitness,0.0,13.0,1642538644.308791
/main_fitness,0.0,14.0,1642538763.290579
/main_fitness,0.0,15.0,1642538881.705614
/main_fitness,0.0,16.0,1642539002.081455
/main_fitness,0.0,17.0,1642539127.222619
/main_fitness,0.0,18.0,1642539248.697115
/main_fitness,0.0,19.0,1642539371.188014
/main_fitness,0.0,20.0,1642539495.164079
/main_fitness,0.0,21.0,1642539625.575443
/main_fitness,0.0,22.0,1642539746.389963
/main_fitness,0.0,23.0,1642539862.762171
/main_fitness,0.0,24.0,1642539984.328504
/main_fitness,0.0,25.0,1642540104.730781
/main_fitness,0.0,26.0,1642540225.290738
/main_fitness,0.0,27.0,1642540351.486048
/main_fitness,0.0,28.0,1642540480.205498
/main_fitness,0.0,29.0,1642540601.63926
/main_fitness,0.0,30.0,1642540722.639265
/main_fitness,0.0,31.0,1642540841.132966
/main_fitness,0.0,32.0,1642540959.926123
/main_fitness,0.0,33.0,1642541077.036483
/main_fitness,0.0,34.0,1642541193.894894
/main_fitness,0.0,35.0,1642541317.239661
/main_fitness,0.0,36.0,1642541432.080998
/main_fitness,0.0,37.0,1642541549.525516
/main_fitness,0.0,38.0,1642541666.550118
/main_fitness,0.0,39.0,1642541784.144376
/main_fitness,0.0,40.0,1642541900.867915
/main_fitness,0.0,41.0,1642542019.728179
/main_fitness,0.0,42.0,1642542141.109358
/main_fitness,0.0,43.0,1642542266.209347
/main_fitness,0.0,44.0,1642542396.214333
/main_fitness,0.0,45.0,1642542519.078975
/main_fitness,0.0,46.0,1642542636.457197
/main_fitness,0.0,47.0,1642542754.537288
/main_fitness,0.0,48.0,1642542876.277294
/main_fitness,0.0,49.0,1642542995.2548
/main_fitness,0.0,50.0,1642543115.547788
/main_fitness,0.0,51.0,1642543236.374693
/main_fitness,0.0,52.0,1642543354.909103
/main_fitness,0.0,53.0,1642543473.501927
/main_fitness,0.0,54.0,1642543595.358989
/main_fitness,0.0,55.0,1642543715.819586
/main_fitness,0.0,56.0,1642543841.053149
/main_fitness,0.0,57.0,1642543959.194032
/main_fitness,0.0,58.0,1642544078.378615
/main_fitness,0.0,59.0,1642544202.14408
/main_fitness,0.0,60.0,1642544320.55139
/main_fitness,0.0,61.0,1642544442.585267
/main_fitness,0.0,62.0,1642544562.633023
/main_fitness,0.0,63.0,1642544679.44727
/main_fitness,0.0,64.0,1642544799.51003
/main_fitness,0.0,65.0,1642544916.996788
/main_fitness,0.0,66.0,1642545036.527431
/main_fitness,0.0,67.0,1642545155.191609
/main_fitness,0.0,68.0,1642545275.682286
/main_fitness,0.0,69.0,1642545393.775467
/main_fitness,0.0,70.0,1642545514.746744
/main_fitness,0.0,71.0,1642545637.67591
/main_fitness,0.0,72.0,1642545756.902168
/main_fitness,0.0,73.0,1642545876.033053
/main_fitness,0.0,74.0,1642545995.703348
/main_fitness,0.0,75.0,1642546112.941558
/main_fitness,0.0,76.0,1642546236.261292
/main_fitness,0.0,77.0,1642546353.432061
/main_fitness,0.0,78.0,1642546474.972813
/main_fitness,0.0,79.0,1642546599.321399
/main_fitness,0.0,80.0,1642546723.493818
/main_fitness,0.0,81.0,1642546847.471154
/main_fitness,0.0,82.0,1642546973.605805
/main_fitness,0.0,83.0,1642547099.788951
/main_fitness,0.0,84.0,1642547225.1466
/main_fitness,0.0,85.0,1642547350.910516
/main_fitness,0.0,86.0,1642547475.516575
/main_fitness,0.0,87.0,1642547597.060025
/main_fitness,0.0,88.0,1642547714.124957
/main_fitness,0.0,89.0,1642547836.255419
/main_fitness,0.0,90.0,1642547957.273033
/main_fitness,0.0,91.0,1642548075.089891
/main_fitness,0.0,92.0,1642548195.957596
/main_fitness,0.0,93.0,1642548313.922107
/main_fitness,0.0,94.0,1642548430.704734
/main_fitness,0.0,95.0,1642548548.56132
/main_fitness,0.0,96.0,1642548665.394519
/main_fitness,0.0,97.0,1642548784.201032
/main_fitness,0.0,98.0,1642548902.8272
/main_fitness,0.0,99.0,1642549030.316155
/summarystat/mean,-0.00019999999494757503,0.0,1642537076.18884
/summarystat/mean,0.0,1.0,1642537196.080984
/summarystat/mean,0.0,2.0,1642537315.56808
/summarystat/mean,-0.00019999999494757503,3.0,1642537434.494587
/summarystat/mean,0.00039999998989515007,4.0,1642537553.620264
/summarystat/mean,0.0,5.0,1642537676.288431
/summarystat/mean,0.0,6.0,1642537796.899257
/summarystat/mean,0.0,7.0,1642537917.889841
/summarystat/mean,0.0,8.0,1642538044.706945
/summarystat/mean,0.0,9.0,1642538164.349466
/summarystat/mean,0.0,10.0,1642538283.327236
/summarystat/mean,0.0,11.0,1642538406.079512
/summarystat/mean,0.0,12.0,1642538523.968286
/summarystat/mean,0.0,13.0,1642538644.309163
/summarystat/mean,0.0,14.0,1642538763.291022
/summarystat/mean,0.0,15.0,1642538881.706007
/summarystat/mean,0.0,16.0,1642539002.081856
/summarystat/mean,0.0,17.0,1642539127.22305
/summarystat/mean,0.0,18.0,1642539248.697637
/summarystat/mean,0.0,19.0,1642539371.18835
/summarystat/mean,0.0,20.0,1642539495.164427
/summarystat/mean,0.0,21.0,1642539625.57585
/summarystat/mean,0.0,22.0,1642539746.390398
/summarystat/mean,0.0,23.0,1642539862.762955
/summarystat/mean,0.0,24.0,1642539984.328895
/summarystat/mean,0.0,25.0,1642540104.731178
/summarystat/mean,0.0,26.0,1642540225.29119
/summarystat/mean,0.0,27.0,1642540351.486465
/summarystat/mean,0.0,28.0,1642540480.205895
/summarystat/mean,0.0,29.0,1642540601.639543
/summarystat/mean,0.0,30.0,1642540722.639742
/summarystat/mean,0.0,31.0,1642540841.133423
/summarystat/mean,0.0,32.0,1642540959.926588
/summarystat/mean,0.0,33.0,1642541077.036978
/summarystat/mean,0.0,34.0,1642541193.895367
/summarystat/mean,0.0,35.0,1642541317.240079
/summarystat/mean,0.0,36.0,1642541432.081518
/summarystat/mean,0.0,37.0,1642541549.52594
/summarystat/mean,0.0,38.0,1642541666.550576
/summarystat/mean,0.0,39.0,1642541784.14465
/summarystat/mean,0.0,40.0,1642541900.868314
/summarystat/mean,0.0,41.0,1642542019.728614
/summarystat/mean,0.0,42.0,1642542141.109725
/summarystat/mean,0.0,43.0,1642542266.209775
/summarystat/mean,0.0,44.0,1642542396.214729
/summarystat/mean,0.0,45.0,1642542519.079364
/summarystat/mean,0.0,46.0,1642542636.457747
/summarystat/mean,0.0,47.0,1642542754.537797
/summarystat/mean,0.0,48.0,1642542876.277821
/summarystat/mean,0.0,49.0,1642542995.255165
/summarystat/mean,0.0,50.0,1642543115.548238
/summarystat/mean,0.0,51.0,1642543236.375158
/summarystat/mean,0.0,52.0,1642543354.909597
/summarystat/mean,0.0,53.0,1642543473.50238
/summarystat/mean,0.0,54.0,1642543595.359425
/summarystat/mean,0.0,55.0,1642543715.820041
/summarystat/mean,0.0,56.0,1642543841.053556
/summarystat/mean,0.0,57.0,1642543959.194429
/summarystat/mean,0.0,58.0,1642544078.379015
/summarystat/mean,0.0,59.0,1642544202.144348
/summarystat/mean,0.0,60.0,1642544320.55176
/summarystat/mean,0.0,61.0,1642544442.585669
