metric,value,step
/main_fitness,0.4000000059604645,490.0
/main_fitness,0.4000000059604645,492.0
/main_fitness,0.4000000059604645,494.0
/main_fitness,0.4000000059604645,496.0
/main_fitness,0.4000000059604645,498.0
/main_fitness,0.4000000059604645,500.0
/main_fitness,0.4000000059604645,502.0
/main_fitness,0.4000000059604645,504.0
/main_fitness,0.4000000059604645,506.0
/main_fitness,0.4000000059604645,508.0
/main_fitness,0.4000000059604645,510.0
/main_fitness,0.4000000059604645,512.0
/main_fitness,0.4000000059604645,514.0
/main_fitness,0.4000000059604645,516.0
/main_fitness,0.0,518.0
/main_fitness,0.4000000059604645,520.0
/main_fitness,0.4000000059604645,522.0
/main_fitness,0.4000000059604645,524.0
/main_fitness,0.4000000059604645,526.0
/main_fitness,0.4000000059604645,528.0
/main_fitness,0.4000000059604645,530.0
/main_fitness,0.4000000059604645,532.0
/main_fitness,0.4000000059604645,534.0
/main_fitness,0.4000000059604645,536.0
/main_fitness,0.20000000298023224,538.0
/main_fitness,0.4000000059604645,540.0
/main_fitness,0.4000000059604645,542.0
/main_fitness,0.4000000059604645,544.0
/main_fitness,0.4000000059604645,546.0
/main_fitness,0.4000000059604645,548.0
/main_fitness,0.4000000059604645,550.0
/main_fitness,0.4000000059604645,552.0
/main_fitness,0.4000000059604645,554.0
/main_fitness,0.4000000059604645,556.0
/main_fitness,0.20000000298023224,558.0
/main_fitness,0.4000000059604645,560.0
/main_fitness,0.4000000059604645,562.0
/main_fitness,0.4000000059604645,564.0
/main_fitness,0.4000000059604645,566.0
/main_fitness,0.4000000059604645,568.0
/main_fitness,0.4000000059604645,570.0
/main_fitness,0.4000000059604645,572.0
/main_fitness,0.4000000059604645,574.0
/main_fitness,0.4000000059604645,576.0
/main_fitness,0.20000000298023224,578.0
/main_fitness,0.4000000059604645,580.0
/main_fitness,0.4000000059604645,582.0
/main_fitness,0.4000000059604645,584.0
/main_fitness,0.4000000059604645,586.0
/main_fitness,0.4000000059604645,588.0
/main_fitness,0.4000000059604645,590.0
/main_fitness,0.4000000059604645,592.0
/main_fitness,0.4000000059604645,594.0
/main_fitness,0.4000000059604645,596.0
/main_fitness,0.0,598.0
/main_fitness,0.4000000059604645,600.0
/main_fitness,0.4000000059604645,602.0
/main_fitness,0.4000000059604645,604.0
/main_fitness,0.4000000059604645,606.0
/main_fitness,0.4000000059604645,608.0
/main_fitness,0.4000000059604645,610.0
/main_fitness,0.4000000059604645,612.0
/main_fitness,0.4000000059604645,614.0
/main_fitness,0.4000000059604645,616.0
/main_fitness,0.20000000298023224,618.0
/main_fitness,0.4000000059604645,620.0
/main_fitness,0.4000000059604645,622.0
/main_fitness,0.4000000059604645,624.0
/main_fitness,0.4000000059604645,626.0
/main_fitness,0.4000000059604645,628.0
/main_fitness,0.4000000059604645,630.0
/main_fitness,0.4000000059604645,632.0
/main_fitness,0.4000000059604645,634.0
/main_fitness,0.4000000059604645,636.0
/main_fitness,0.30000001192092896,638.0
/main_fitness,0.4000000059604645,640.0
/main_fitness,0.4000000059604645,642.0
/main_fitness,0.4000000059604645,644.0
/main_fitness,0.4000000059604645,646.0
/main_fitness,0.4000000059604645,648.0
/main_fitness,0.4000000059604645,650.0
/main_fitness,0.4000000059604645,652.0
/main_fitness,0.4000000059604645,654.0
/main_fitness,0.4000000059604645,656.0
/main_fitness,0.30000001192092896,658.0
/main_fitness,0.4000000059604645,660.0
/main_fitness,0.4000000059604645,662.0
/main_fitness,0.4000000059604645,664.0
/main_fitness,0.4000000059604645,666.0
/main_fitness,0.4000000059604645,668.0
/main_fitness,0.4000000059604645,670.0
/main_fitness,0.4000000059604645,672.0
/main_fitness,0.4000000059604645,674.0
/main_fitness,0.4000000059604645,676.0
/main_fitness,0.20000000298023224,678.0
/main_fitness,0.4000000059604645,680.0
/main_fitness,0.4000000059604645,682.0
/main_fitness,0.4000000059604645,684.0
/main_fitness,0.4000000059604645,686.0
/main_fitness,0.4000000059604645,688.0
/main_fitness,0.4000000059604645,690.0
/main_fitness,0.4000000059604645,692.0
/main_fitness,0.4000000059604645,694.0
/main_fitness,0.4000000059604645,696.0
/main_fitness,0.10000000149011612,698.0
/main_fitness,0.4000000059604645,700.0
/main_fitness,0.4000000059604645,702.0
/main_fitness,0.4000000059604645,704.0
/main_fitness,0.4000000059604645,706.0
/main_fitness,0.4000000059604645,708.0
/main_fitness,0.4000000059604645,710.0
/main_fitness,0.4000000059604645,712.0
/main_fitness,0.4000000059604645,714.0
/main_fitness,0.4000000059604645,716.0
/main_fitness,0.30000001192092896,718.0
/main_fitness,0.4000000059604645,720.0
/main_fitness,0.4000000059604645,722.0
/main_fitness,0.4000000059604645,724.0
/main_fitness,0.4000000059604645,726.0
/main_fitness,0.4000000059604645,728.0
/main_fitness,0.4000000059604645,730.0
/main_fitness,0.4000000059604645,732.0
/main_fitness,0.4000000059604645,734.0
/main_fitness,0.4000000059604645,736.0
/main_fitness,0.20000000298023224,738.0
/main_fitness,0.4000000059604645,740.0
/main_fitness,0.4000000059604645,742.0
/main_fitness,0.4000000059604645,744.0
/main_fitness,0.4000000059604645,746.0
/main_fitness,0.4000000059604645,748.0
/main_fitness,0.4000000059604645,750.0
/main_fitness,0.4000000059604645,752.0
/main_fitness,0.4000000059604645,754.0
/main_fitness,0.4000000059604645,756.0
/main_fitness,0.10000000149011612,758.0
/main_fitness,0.4000000059604645,760.0
/main_fitness,0.4000000059604645,762.0
/main_fitness,0.4000000059604645,764.0
/main_fitness,0.4000000059604645,766.0
/main_fitness,0.4000000059604645,768.0
/main_fitness,0.4000000059604645,770.0
/main_fitness,0.4000000059604645,772.0
/main_fitness,0.4000000059604645,774.0
/main_fitness,0.4000000059604645,776.0
/main_fitness,0.699999988079071,778.0
/main_fitness,0.699999988079071,780.0
/main_fitness,0.699999988079071,782.0
/main_fitness,0.699999988079071,784.0
/main_fitness,0.699999988079071,786.0
/main_fitness,0.699999988079071,788.0
/main_fitness,0.699999988079071,790.0
/main_fitness,0.699999988079071,792.0
/main_fitness,0.699999988079071,794.0
/main_fitness,0.699999988079071,796.0
/main_fitness,0.20000000298023224,798.0
/main_fitness,0.699999988079071,800.0
/main_fitness,0.699999988079071,802.0
/main_fitness,0.699999988079071,804.0
/main_fitness,0.699999988079071,806.0
/main_fitness,0.699999988079071,808.0
/main_fitness,0.699999988079071,810.0
/main_fitness,0.699999988079071,812.0
/main_fitness,0.699999988079071,814.0
/main_fitness,0.699999988079071,816.0
/main_fitness,0.10000000149011612,818.0
/main_fitness,0.699999988079071,820.0
/main_fitness,0.699999988079071,822.0
/main_fitness,0.699999988079071,824.0
/main_fitness,0.699999988079071,826.0
/main_fitness,0.699999988079071,828.0
/main_fitness,0.699999988079071,830.0
/main_fitness,0.699999988079071,832.0
/main_fitness,0.699999988079071,834.0
/main_fitness,0.699999988079071,836.0
/main_fitness,0.20000000298023224,838.0
/main_fitness,0.699999988079071,840.0
/main_fitness,0.699999988079071,842.0
/main_fitness,0.699999988079071,844.0
/main_fitness,0.699999988079071,846.0
/main_fitness,0.699999988079071,848.0
/main_fitness,0.699999988079071,850.0
/main_fitness,0.699999988079071,852.0
/main_fitness,0.699999988079071,854.0
/main_fitness,0.699999988079071,856.0
/main_fitness,0.4000000059604645,858.0
/main_fitness,0.699999988079071,860.0
/main_fitness,0.699999988079071,862.0
/main_fitness,0.699999988079071,864.0
/main_fitness,0.699999988079071,866.0
/main_fitness,0.699999988079071,868.0
/main_fitness,0.699999988079071,870.0
/main_fitness,0.699999988079071,872.0
/main_fitness,0.699999988079071,874.0
/main_fitness,0.699999988079071,876.0
/main_fitness,0.10000000149011612,878.0
/main_fitness,0.699999988079071,880.0
/main_fitness,0.699999988079071,882.0
/main_fitness,0.699999988079071,884.0
/main_fitness,0.699999988079071,886.0
/main_fitness,0.699999988079071,888.0
/main_fitness,0.699999988079071,890.0
/main_fitness,0.699999988079071,892.0
/main_fitness,0.699999988079071,894.0
/main_fitness,0.699999988079071,896.0
/main_fitness,0.5,898.0
/main_fitness,0.699999988079071,900.0
/main_fitness,0.699999988079071,902.0
/main_fitness,0.699999988079071,904.0
/main_fitness,0.699999988079071,906.0
/main_fitness,0.699999988079071,908.0
/main_fitness,0.699999988079071,910.0
/main_fitness,0.699999988079071,912.0
/main_fitness,0.699999988079071,914.0
/main_fitness,0.699999988079071,916.0
/main_fitness,0.30000001192092896,918.0
/main_fitness,0.699999988079071,920.0
/main_fitness,0.699999988079071,922.0
/main_fitness,0.699999988079071,924.0
/main_fitness,0.699999988079071,926.0
/main_fitness,0.699999988079071,928.0
/main_fitness,0.699999988079071,930.0
/main_fitness,0.699999988079071,932.0
/main_fitness,0.699999988079071,934.0
/main_fitness,0.699999988079071,936.0
/main_fitness,0.30000001192092896,938.0
/main_fitness,0.699999988079071,940.0
/main_fitness,0.699999988079071,942.0
/main_fitness,0.699999988079071,944.0
/main_fitness,0.699999988079071,946.0
/main_fitness,0.699999988079071,948.0
/main_fitness,0.699999988079071,950.0
/main_fitness,0.699999988079071,952.0
/main_fitness,0.699999988079071,954.0
/main_fitness,0.699999988079071,956.0
/main_fitness,0.30000001192092896,958.0
/main_fitness,0.699999988079071,960.0
/main_fitness,0.699999988079071,962.0
/main_fitness,0.699999988079071,964.0
/main_fitness,0.699999988079071,966.0
/main_fitness,0.699999988079071,968.0
/main_fitness,0.699999988079071,970.0
/main_fitness,0.699999988079071,972.0
/main_fitness,0.699999988079071,974.0
/main_fitness,0.699999988079071,976.0
/main_fitness,0.10000000149011612,978.0
/main_fitness,0.699999988079071,980.0
/main_fitness,0.699999988079071,982.0
/main_fitness,0.699999988079071,984.0
/main_fitness,0.699999988079071,986.0
/main_fitness,0.699999988079071,988.0
/main_fitness,0.699999988079071,990.0
/main_fitness,0.699999988079071,992.0
/main_fitness,0.699999988079071,994.0
/main_fitness,0.699999988079071,996.0
/main_fitness,0.0,998.0
/main_fitness,0.699999988079071,1000.0
/main_fitness,0.699999988079071,1002.0
/main_fitness,0.699999988079071,1004.0
/main_fitness,0.699999988079071,1006.0
/main_fitness,0.699999988079071,1008.0
/main_fitness,0.699999988079071,1010.0
/main_fitness,0.699999988079071,1012.0
/main_fitness,0.699999988079071,1014.0
/main_fitness,0.699999988079071,1016.0
/main_fitness,0.0,1018.0
/main_fitness,0.699999988079071,1020.0
/main_fitness,0.699999988079071,1022.0
/main_fitness,0.699999988079071,1024.0
/main_fitness,0.699999988079071,1026.0
/main_fitness,0.699999988079071,1028.0
/main_fitness,0.699999988079071,1030.0
/main_fitness,0.699999988079071,1032.0
/main_fitness,0.699999988079071,1034.0
/main_fitness,0.699999988079071,1036.0
/main_fitness,0.20000000298023224,1038.0
/main_fitness,0.699999988079071,1040.0
/main_fitness,0.699999988079071,1042.0
/main_fitness,0.699999988079071,1044.0
/main_fitness,0.699999988079071,1046.0
/main_fitness,0.699999988079071,1048.0
/main_fitness,0.699999988079071,1050.0
/main_fitness,0.699999988079071,1052.0
/main_fitness,0.699999988079071,1054.0
/main_fitness,0.699999988079071,1056.0
/main_fitness,0.5,1058.0
/main_fitness,0.699999988079071,1060.0
/main_fitness,0.699999988079071,1062.0
/main_fitness,0.699999988079071,1064.0
/main_fitness,0.699999988079071,1066.0
/main_fitness,0.699999988079071,1068.0
/main_fitness,0.699999988079071,1070.0
/main_fitness,0.699999988079071,1072.0
/main_fitness,0.699999988079071,1074.0
/main_fitness,0.699999988079071,1076.0
/main_fitness,0.5,1078.0
/main_fitness,0.699999988079071,1080.0
/main_fitness,0.699999988079071,1082.0
/main_fitness,0.699999988079071,1084.0
/main_fitness,0.699999988079071,1086.0
/main_fitness,0.699999988079071,1088.0
/main_fitness,0.699999988079071,1090.0
/main_fitness,0.699999988079071,1092.0
/main_fitness,0.699999988079071,1094.0
/main_fitness,0.699999988079071,1096.0
/main_fitness,0.0,1098.0
/main_fitness,0.699999988079071,1100.0
/main_fitness,0.699999988079071,1102.0
/main_fitness,0.699999988079071,1104.0
/main_fitness,0.699999988079071,1106.0
/main_fitness,0.699999988079071,1108.0
/main_fitness,0.699999988079071,1110.0
/main_fitness,0.699999988079071,1112.0
/main_fitness,0.699999988079071,1114.0
/main_fitness,0.699999988079071,1116.0
/main_fitness,0.20000000298023224,1118.0
/main_fitness,0.699999988079071,1120.0
/main_fitness,0.699999988079071,1122.0
/main_fitness,0.699999988079071,1124.0
/main_fitness,0.699999988079071,1126.0
/main_fitness,0.699999988079071,1128.0
/main_fitness,0.699999988079071,1130.0
/main_fitness,0.699999988079071,1132.0
/main_fitness,0.699999988079071,1134.0
/main_fitness,0.699999988079071,1136.0
/main_fitness,0.20000000298023224,1138.0
/main_fitness,0.699999988079071,1140.0
/main_fitness,0.699999988079071,1142.0
/main_fitness,0.699999988079071,1144.0
/main_fitness,0.699999988079071,1146.0
/main_fitness,0.699999988079071,1148.0
/main_fitness,0.699999988079071,1150.0
/main_fitness,0.699999988079071,1152.0
/main_fitness,0.699999988079071,1154.0
/main_fitness,0.699999988079071,1156.0
/main_fitness,0.20000000298023224,1158.0
/main_fitness,0.699999988079071,1160.0
/main_fitness,0.699999988079071,1162.0
/main_fitness,0.699999988079071,1164.0
/main_fitness,0.699999988079071,1166.0
/main_fitness,0.699999988079071,1168.0
/main_fitness,0.699999988079071,1170.0
/main_fitness,0.699999988079071,1172.0
/main_fitness,0.699999988079071,1174.0
/main_fitness,0.699999988079071,1176.0
/main_fitness,0.4000000059604645,1178.0
/main_fitness,0.699999988079071,1180.0
/main_fitness,0.699999988079071,1182.0
/main_fitness,0.699999988079071,1184.0
/main_fitness,0.699999988079071,1186.0
/main_fitness,0.699999988079071,1188.0
/main_fitness,0.699999988079071,1190.0
/main_fitness,0.699999988079071,1192.0
/main_fitness,0.699999988079071,1194.0
/main_fitness,0.699999988079071,1196.0
/main_fitness,0.20000000298023224,1198.0
/main_fitness,0.699999988079071,1200.0
/main_fitness,0.699999988079071,1202.0
/main_fitness,0.699999988079071,1204.0
/main_fitness,0.699999988079071,1206.0
/main_fitness,0.699999988079071,1208.0
/main_fitness,0.699999988079071,1210.0
/main_fitness,0.699999988079071,1212.0
/main_fitness,0.699999988079071,1214.0
/main_fitness,0.699999988079071,1216.0
/main_fitness,0.10000000149011612,1218.0
/main_fitness,0.699999988079071,1220.0
/main_fitness,0.699999988079071,1222.0
/main_fitness,0.699999988079071,1224.0
/main_fitness,0.699999988079071,1226.0
/main_fitness,0.699999988079071,1228.0
/main_fitness,0.699999988079071,1230.0
/main_fitness,0.699999988079071,1232.0
/main_fitness,0.699999988079071,1234.0
/main_fitness,0.699999988079071,1236.0
/main_fitness,0.30000001192092896,1238.0
/main_fitness,0.699999988079071,1240.0
/main_fitness,0.699999988079071,1242.0
/main_fitness,0.699999988079071,1244.0
/main_fitness,0.699999988079071,1246.0
/main_fitness,0.699999988079071,1248.0
/main_fitness,0.699999988079071,1250.0
/main_fitness,0.699999988079071,1252.0
/main_fitness,0.699999988079071,1254.0
/main_fitness,0.699999988079071,1256.0
/main_fitness,0.20000000298023224,1258.0
/main_fitness,0.699999988079071,1260.0
/main_fitness,0.699999988079071,1262.0
/main_fitness,0.699999988079071,1264.0
/main_fitness,0.699999988079071,1266.0
/main_fitness,0.699999988079071,1268.0
/main_fitness,0.699999988079071,1270.0
/main_fitness,0.699999988079071,1272.0
/main_fitness,0.699999988079071,1274.0
/main_fitness,0.699999988079071,1276.0
/main_fitness,0.4000000059604645,1278.0
/main_fitness,0.699999988079071,1280.0
/main_fitness,0.699999988079071,1282.0
/main_fitness,0.699999988079071,1284.0
/main_fitness,0.699999988079071,1286.0
/main_fitness,0.699999988079071,1288.0
/main_fitness,0.699999988079071,1290.0
/main_fitness,0.699999988079071,1292.0
/main_fitness,0.699999988079071,1294.0
/main_fitness,0.699999988079071,1296.0
/main_fitness,0.10000000149011612,1298.0
/main_fitness,0.699999988079071,1300.0
/main_fitness,0.699999988079071,1302.0
/main_fitness,0.699999988079071,1304.0
/main_fitness,0.699999988079071,1306.0
/main_fitness,0.699999988079071,1308.0
/main_fitness,0.699999988079071,1310.0
/main_fitness,0.699999988079071,1312.0
/main_fitness,0.699999988079071,1314.0
/main_fitness,0.699999988079071,1316.0
/main_fitness,0.30000001192092896,1318.0
/main_fitness,0.699999988079071,1320.0
/main_fitness,0.699999988079071,1322.0
/main_fitness,0.699999988079071,1324.0
/main_fitness,0.699999988079071,1326.0
/main_fitness,0.699999988079071,1328.0
/main_fitness,0.699999988079071,1330.0
/main_fitness,0.699999988079071,1332.0
/main_fitness,0.699999988079071,1334.0
/main_fitness,0.699999988079071,1336.0
/main_fitness,0.20000000298023224,1338.0
/main_fitness,0.699999988079071,1340.0
/main_fitness,0.699999988079071,1342.0
/main_fitness,0.699999988079071,1344.0
/main_fitness,0.699999988079071,1346.0
/main_fitness,0.699999988079071,1348.0
/main_fitness,0.699999988079071,1350.0
/main_fitness,0.699999988079071,1352.0
/main_fitness,0.699999988079071,1354.0
/main_fitness,0.699999988079071,1356.0
/main_fitness,0.20000000298023224,1358.0
/main_fitness,0.699999988079071,1360.0
/main_fitness,0.699999988079071,1362.0
/main_fitness,0.699999988079071,1364.0
/main_fitness,0.699999988079071,1366.0
/main_fitness,0.699999988079071,1368.0
/main_fitness,0.699999988079071,1370.0
/main_fitness,0.699999988079071,1372.0
/main_fitness,0.699999988079071,1374.0
/main_fitness,0.699999988079071,1376.0
/main_fitness,0.0,1378.0
/main_fitness,0.699999988079071,1380.0
/main_fitness,0.699999988079071,1382.0
/main_fitness,0.699999988079071,1384.0
/main_fitness,0.699999988079071,1386.0
/main_fitness,0.699999988079071,1388.0
/main_fitness,0.699999988079071,1390.0
/main_fitness,0.699999988079071,1392.0
/main_fitness,0.699999988079071,1394.0
/main_fitness,0.699999988079071,1396.0
/main_fitness,0.30000001192092896,1398.0
/main_fitness,0.699999988079071,1400.0
/main_fitness,0.699999988079071,1402.0
/main_fitness,0.699999988079071,1404.0
/main_fitness,0.699999988079071,1406.0
/main_fitness,0.699999988079071,1408.0
/main_fitness,0.699999988079071,1410.0
/main_fitness,0.699999988079071,1412.0
