metric,value,step,walltime
/main_fitness,0.0,0.0,1642065721.000069
/main_fitness,0.0,1.0,1642065727.003577
/main_fitness,0.0,2.0,1642065734.975805
/main_fitness,0.0,3.0,1642065743.465093
/main_fitness,0.0,4.0,1642065757.97644
/main_fitness,0.0,5.0,1642065765.589422
/main_fitness,0.0,6.0,1642065776.302126
/main_fitness,0.0,7.0,1642065789.388735
/main_fitness,0.0,8.0,1642065800.780375
/main_fitness,0.0,9.0,1642065813.889815
/main_fitness,0.0,10.0,1642065824.178624
/main_fitness,0.0,11.0,1642065830.289826
/main_fitness,0.0,12.0,1642065843.275582
/main_fitness,0.0,13.0,1642065855.314403
/main_fitness,0.0,14.0,1642065869.266544
/main_fitness,0.0,15.0,1642065878.396031
/main_fitness,0.0,16.0,1642065890.994673
/main_fitness,0.0,17.0,1642065903.444617
/main_fitness,0.0,18.0,1642065910.41154
/main_fitness,0.0,19.0,1642065925.273975
/summarystat/1/mean,-9555.4150390625,0.0,1642065721.350553
/summarystat/1/mean,-9591.6552734375,1.0,1642065727.003932
/summarystat/1/mean,-9553.49609375,2.0,1642065734.976034
/summarystat/1/mean,-9450.9248046875,3.0,1642065743.465528
/summarystat/1/mean,-9383.94140625,4.0,1642065757.976708
/summarystat/1/mean,-9335.904296875,5.0,1642065765.589618
/summarystat/1/mean,-9300.4794921875,6.0,1642065776.302458
/summarystat/1/mean,-9251.7744140625,7.0,1642065789.389015
/summarystat/1/mean,-9205.2431640625,8.0,1642065800.780721
/summarystat/1/mean,-9139.892578125,9.0,1642065813.890151
/summarystat/1/mean,-9072.9482421875,10.0,1642065824.178818
/summarystat/1/mean,-8917.779296875,11.0,1642065830.290163
/summarystat/1/mean,-8829.5771484375,12.0,1642065843.275966
/summarystat/1/mean,-8761.548828125,13.0,1642065855.314584
/summarystat/1/mean,-8672.7705078125,14.0,1642065869.266907
/summarystat/1/mean,-8603.67578125,15.0,1642065878.396396
/summarystat/1/mean,-8559.8115234375,16.0,1642065890.995079
/summarystat/1/mean,-8533.255859375,17.0,1642065903.444996
/summarystat/1/mean,-8461.453125,18.0,1642065910.411929
/summarystat/1/mean,-8472.13671875,19.0,1642065925.274232
/summarystat/1/min,-9854.8857421875,0.0,1642065721.350553
/summarystat/1/min,-9979.6767578125,1.0,1642065727.003932
/summarystat/1/min,-9894.201171875,2.0,1642065734.976034
/summarystat/1/min,-9885.9150390625,3.0,1642065743.465528
/summarystat/1/min,-9900.025390625,4.0,1642065757.976708
/summarystat/1/min,-9806.2607421875,5.0,1642065765.589618
/summarystat/1/min,-9955.63671875,6.0,1642065776.302458
/summarystat/1/min,-10084.5087890625,7.0,1642065789.389015
/summarystat/1/min,-10052.5830078125,8.0,1642065800.780721
/summarystat/1/min,-10283.525390625,9.0,1642065813.890151
/summarystat/1/min,-10443.5419921875,10.0,1642065824.178818
/summarystat/1/min,-10110.421875,11.0,1642065830.290163
/summarystat/1/min,-10218.0615234375,12.0,1642065843.275966
/summarystat/1/min,-10115.7021484375,13.0,1642065855.314584
/summarystat/1/min,-9527.7841796875,14.0,1642065869.266907
/summarystat/1/min,-9569.9248046875,15.0,1642065878.396396
/summarystat/1/min,-9834.7822265625,16.0,1642065890.995079
/summarystat/1/min,-9679.9677734375,17.0,1642065903.444996
/summarystat/1/min,-9715.6943359375,18.0,1642065910.411929
/summarystat/1/min,-9603.0830078125,19.0,1642065925.274232
/summarystat/1/q25,-9586.8681640625,0.0,1642065721.350553
/summarystat/1/q25,-9672.4365234375,1.0,1642065727.003932
/summarystat/1/q25,-9646.08984375,2.0,1642065734.976034
/summarystat/1/q25,-9565.501953125,3.0,1642065743.465528
/summarystat/1/q25,-9503.498046875,4.0,1642065757.976708
/summarystat/1/q25,-9459.7509765625,5.0,1642065765.589618
/summarystat/1/q25,-9447.623046875,6.0,1642065776.302458
/summarystat/1/q25,-9407.341796875,7.0,1642065789.389015
/summarystat/1/q25,-9374.5751953125,8.0,1642065800.780721
/summarystat/1/q25,-9347.234375,9.0,1642065813.890151
/summarystat/1/q25,-9291.01953125,10.0,1642065824.178818
/summarystat/1/q25,-9102.091796875,11.0,1642065830.290163
/summarystat/1/q25,-9026.6015625,12.0,1642065843.275966
/summarystat/1/q25,-8933.8837890625,13.0,1642065855.314584
/summarystat/1/q25,-8849.7001953125,14.0,1642065869.266907
/summarystat/1/q25,-8776.806640625,15.0,1642065878.396396
/summarystat/1/q25,-8742.5478515625,16.0,1642065890.995079
/summarystat/1/q25,-8683.4521484375,17.0,1642065903.444996
/summarystat/1/q25,-8615.716796875,18.0,1642065910.411929
/summarystat/1/q25,-8620.9638671875,19.0,1642065925.274232
/summarystat/1/median,-9544.271484375,0.0,1642065721.350553
/summarystat/1/median,-9595.0224609375,1.0,1642065727.003932
/summarystat/1/median,-9556.4677734375,2.0,1642065734.976034
/summarystat/1/median,-9455.2265625,3.0,1642065743.465528
/summarystat/1/median,-9377.18359375,4.0,1642065757.976708
/summarystat/1/median,-9341.1611328125,5.0,1642065765.589618
/summarystat/1/median,-9297.3837890625,6.0,1642065776.302458
/summarystat/1/median,-9241.6953125,7.0,1642065789.389015
/summarystat/1/median,-9163.4716796875,8.0,1642065800.780721
/summarystat/1/median,-9142.6162109375,9.0,1642065813.890151
/summarystat/1/median,-9058.578125,10.0,1642065824.178818
/summarystat/1/median,-8871.83203125,11.0,1642065830.290163
/summarystat/1/median,-8798.81640625,12.0,1642065843.275966
/summarystat/1/median,-8705.197265625,13.0,1642065855.314584
/summarystat/1/median,-8616.0966796875,14.0,1642065869.266907
/summarystat/1/median,-8573.66015625,15.0,1642065878.396396
/summarystat/1/median,-8531.12109375,16.0,1642065890.995079
/summarystat/1/median,-8510.734375,17.0,1642065903.444996
/summarystat/1/median,-8425.552734375,18.0,1642065910.411929
/summarystat/1/median,-8427.9951171875,19.0,1642065925.274232
/summarystat/1/q75,-9516.302734375,0.0,1642065721.350553
/summarystat/1/q75,-9506.1103515625,1.0,1642065727.003932
/summarystat/1/q75,-9449.9189453125,2.0,1642065734.976034
/summarystat/1/q75,-9322.5498046875,3.0,1642065743.465528
/summarystat/1/q75,-9254.900390625,4.0,1642065757.976708
/summarystat/1/q75,-9183.6982421875,5.0,1642065765.589618
/summarystat/1/q75,-9160.2060546875,6.0,1642065776.302458
/summarystat/1/q75,-9104.0966796875,7.0,1642065789.389015
/summarystat/1/q75,-9010.9267578125,8.0,1642065800.780721
/summarystat/1/q75,-8907.47265625,9.0,1642065813.890151
/summarystat/1/q75,-8785.6328125,10.0,1642065824.178818
/summarystat/1/q75,-8673.876953125,11.0,1642065830.290163
/summarystat/1/q75,-8563.724609375,12.0,1642065843.275966
/summarystat/1/q75,-8504.6181640625,13.0,1642065855.314584
/summarystat/1/q75,-8468.701171875,14.0,1642065869.266907
/summarystat/1/q75,-8408.3369140625,15.0,1642065878.396396
/summarystat/1/q75,-8368.9609375,16.0,1642065890.995079
/summarystat/1/q75,-8357.9912109375,17.0,1642065903.444996
/summarystat/1/q75,-8262.095703125,18.0,1642065910.411929
/summarystat/1/q75,-8291.6474609375,19.0,1642065925.274232
/summarystat/1/max,-9377.19140625,0.0,1642065721.350553
/summarystat/1/max,-9254.44140625,1.0,1642065727.003932
/summarystat/1/max,-9030.7021484375,2.0,1642065734.976034
/summarystat/1/max,-9068.0712890625,3.0,1642065743.465528
/summarystat/1/max,-8958.8466796875,4.0,1642065757.976708
/summarystat/1/max,-8822.9111328125,5.0,1642065765.589618
/summarystat/1/max,-8621.78515625,6.0,1642065776.302458
/summarystat/1/max,-8543.0947265625,7.0,1642065789.389015
/summarystat/1/max,-8400.078125,8.0,1642065800.780721
/summarystat/1/max,-8380.6845703125,9.0,1642065813.890151
/summarystat/1/max,-8332.173828125,10.0,1642065824.178818
/summarystat/1/max,-8217.4609375,11.0,1642065830.290163
/summarystat/1/max,-8191.61328125,12.0,1642065843.275966
/summarystat/1/max,-8060.68212890625,13.0,1642065855.314584
/summarystat/1/max,-8096.76318359375,14.0,1642065869.266907
/summarystat/1/max,-8027.80810546875,15.0,1642065878.396396
/summarystat/1/max,-7996.78515625,16.0,1642065890.995079
/summarystat/1/max,-8039.24169921875,17.0,1642065903.444996
/summarystat/1/max,-7940.119140625,18.0,1642065910.411929
/summarystat/1/max,-7982.08056640625,19.0,1642065925.274232
/summarystat/1/nobs,1000.0,0.0,1642065721.350553
/summarystat/1/nobs,1000.0,1.0,1642065727.003932
/summarystat/1/nobs,1000.0,2.0,1642065734.976034
/summarystat/1/nobs,1000.0,3.0,1642065743.465528
/summarystat/1/nobs,1000.0,4.0,1642065757.976708
/summarystat/1/nobs,1000.0,5.0,1642065765.589618
/summarystat/1/nobs,1000.0,6.0,1642065776.302458
/summarystat/1/nobs,1000.0,7.0,1642065789.389015
/summarystat/1/nobs,1000.0,8.0,1642065800.780721
/summarystat/1/nobs,1000.0,9.0,1642065813.890151
/summarystat/1/nobs,1000.0,10.0,1642065824.178818
/summarystat/1/nobs,1000.0,11.0,1642065830.290163
/summarystat/1/nobs,1000.0,12.0,1642065843.275966
/summarystat/1/nobs,1000.0,13.0,1642065855.314584
/summarystat/1/nobs,1000.0,14.0,1642065869.266907
/summarystat/1/nobs,1000.0,15.0,1642065878.396396
/summarystat/1/nobs,1000.0,16.0,1642065890.995079
/summarystat/1/nobs,1000.0,17.0,1642065903.444996
/summarystat/1/nobs,1000.0,18.0,1642065910.411929
/summarystat/1/nobs,1000.0,19.0,1642065925.274232
/summarystat/1/nmiss,0.0,0.0,1642065721.350553
/summarystat/1/nmiss,0.0,1.0,1642065727.003932
/summarystat/1/nmiss,0.0,2.0,1642065734.976034
/summarystat/1/nmiss,0.0,3.0,1642065743.465528
