metric,value,step,walltime
/main_fitness,0.0,0.0,1642065093.725924
/main_fitness,0.0,1.0,1642065099.657195
/main_fitness,0.0,2.0,1642065105.739991
/main_fitness,0.0,3.0,1642065117.010299
/main_fitness,0.0,4.0,1642065130.831064
/main_fitness,0.0,5.0,1642065137.986079
/main_fitness,0.0,6.0,1642065152.804584
/main_fitness,0.0,7.0,1642065166.461844
/main_fitness,0.0,8.0,1642065179.586094
/main_fitness,0.0,9.0,1642065191.732563
/main_fitness,0.0,10.0,1642065204.248168
/main_fitness,0.0,11.0,1642065217.469157
/main_fitness,0.0,12.0,1642065229.359477
/main_fitness,0.0,13.0,1642065241.871591
/main_fitness,0.0,14.0,1642065255.480816
/main_fitness,0.0,15.0,1642065268.119458
/main_fitness,0.0,16.0,1642065280.762933
/main_fitness,0.0,17.0,1642065294.232367
/main_fitness,0.0,18.0,1642065307.264024
/main_fitness,0.0,19.0,1642065321.89607
/main_fitness,0.0,20.0,1642065328.228017
/main_fitness,0.0,21.0,1642065340.819181
/main_fitness,0.0,22.0,1642065351.332736
/main_fitness,0.0,23.0,1642065358.395815
/main_fitness,0.0,24.0,1642065370.425237
/main_fitness,0.0,25.0,1642065383.170042
/main_fitness,0.0,26.0,1642065389.241399
/main_fitness,0.0,27.0,1642065402.410881
/main_fitness,0.0,28.0,1642065416.531436
/main_fitness,0.0,29.0,1642065431.535425
/main_fitness,0.0,30.0,1642065440.971082
/main_fitness,0.0,31.0,1642065454.892398
/main_fitness,0.0,32.0,1642065468.103578
/main_fitness,0.0,33.0,1642065481.711302
/main_fitness,0.0,34.0,1642065494.175837
/main_fitness,0.0,35.0,1642065507.741359
/main_fitness,0.0,36.0,1642065520.906884
/main_fitness,0.0,37.0,1642065534.037615
/main_fitness,0.0,38.0,1642065548.403169
/main_fitness,0.0,39.0,1642065563.59649
/main_fitness,0.0,40.0,1642065575.536595
/main_fitness,0.0,41.0,1642065589.688073
/main_fitness,0.0,42.0,1642065596.312748
/main_fitness,0.0,43.0,1642065610.16886
/main_fitness,0.0,44.0,1642065623.704591
/main_fitness,0.0,45.0,1642065636.888105
/main_fitness,0.0,46.0,1642065650.292026
/main_fitness,0.0,47.0,1642065664.320618
/summarystat/1/mean,-9488.390625,0.0,1642065094.044074
/summarystat/1/mean,-9375.7412109375,1.0,1642065099.657578
/summarystat/1/mean,-9335.48828125,2.0,1642065105.7402
/summarystat/1/mean,-9375.15234375,3.0,1642065117.01066
/summarystat/1/mean,-9363.0126953125,4.0,1642065130.831311
/summarystat/1/mean,-9329.171875,5.0,1642065137.986374
/summarystat/1/mean,-9326.1142578125,6.0,1642065152.805009
/summarystat/1/mean,-9263.5625,7.0,1642065166.462233
/summarystat/1/mean,-9304.0224609375,8.0,1642065179.586429
/summarystat/1/mean,-9284.7470703125,9.0,1642065191.73287
/summarystat/1/mean,-9287.337890625,10.0,1642065204.248518
/summarystat/1/mean,-9236.697265625,11.0,1642065217.469327
/summarystat/1/mean,-9210.9345703125,12.0,1642065229.359857
/summarystat/1/mean,-9219.23828125,13.0,1642065241.871954
/summarystat/1/mean,-9208.205078125,14.0,1642065255.481191
/summarystat/1/mean,-9217.1904296875,15.0,1642065268.119666
/summarystat/1/mean,-9225.80078125,16.0,1642065280.763379
/summarystat/1/mean,-9277.427734375,17.0,1642065294.232923
/summarystat/1/mean,-9290.9775390625,18.0,1642065307.264242
/summarystat/1/mean,-9331.6005859375,19.0,1642065321.896376
/summarystat/1/mean,-9345.728515625,20.0,1642065328.228219
/summarystat/1/mean,-9336.2431640625,21.0,1642065340.819566
/summarystat/1/mean,-9305.361328125,22.0,1642065351.333107
/summarystat/1/mean,-9291.6259765625,23.0,1642065358.395997
/summarystat/1/mean,-9294.328125,24.0,1642065370.425649
/summarystat/1/mean,-9278.673828125,25.0,1642065383.170406
/summarystat/1/mean,-9285.8193359375,26.0,1642065389.241786
/summarystat/1/mean,-9274.578125,27.0,1642065402.41141
/summarystat/1/mean,-9242.0498046875,28.0,1642065416.531899
/summarystat/1/mean,-9201.306640625,29.0,1642065431.535814
/summarystat/1/mean,-9150.66015625,30.0,1642065440.971488
/summarystat/1/mean,-9046.10546875,31.0,1642065454.892829
/summarystat/1/mean,-8982.7373046875,32.0,1642065468.103826
/summarystat/1/mean,-8886.537109375,33.0,1642065481.711706
/summarystat/1/mean,-8798.1455078125,34.0,1642065494.176233
/summarystat/1/mean,-8739.3505859375,35.0,1642065507.741603
/summarystat/1/mean,-8688.224609375,36.0,1642065520.907282
/summarystat/1/mean,-8609.677734375,37.0,1642065534.038082
/summarystat/1/mean,-8566.578125,38.0,1642065548.4034
/summarystat/1/mean,-8517.734375,39.0,1642065563.596775
/summarystat/1/mean,-8523.740234375,40.0,1642065575.536986
/summarystat/1/mean,-8498.2607421875,41.0,1642065589.688496
/summarystat/1/mean,-8486.5927734375,42.0,1642065596.312947
/summarystat/1/mean,-8491.0966796875,43.0,1642065610.169596
/summarystat/1/mean,-8461.1123046875,44.0,1642065623.705005
/summarystat/1/mean,-8462.4296875,45.0,1642065636.888513
/summarystat/1/mean,-8442.4609375,46.0,1642065650.292437
/summarystat/1/mean,-8422.658203125,47.0,1642065664.320984
/summarystat/1/min,-9730.837890625,0.0,1642065094.044074
/summarystat/1/min,-10144.3349609375,1.0,1642065099.657578
/summarystat/1/min,-10022.068359375,2.0,1642065105.7402
/summarystat/1/min,-10349.34765625,3.0,1642065117.01066
/summarystat/1/min,-10011.005859375,4.0,1642065130.831311
/summarystat/1/min,-10012.1064453125,5.0,1642065137.986374
/summarystat/1/min,-10160.203125,6.0,1642065152.805009
/summarystat/1/min,-10062.7568359375,7.0,1642065166.462233
/summarystat/1/min,-10141.3984375,8.0,1642065179.586429
/summarystat/1/min,-10184.376953125,9.0,1642065191.73287
/summarystat/1/min,-10067.8359375,10.0,1642065204.248518
/summarystat/1/min,-10038.5595703125,11.0,1642065217.469327
/summarystat/1/min,-9794.5712890625,12.0,1642065229.359857
/summarystat/1/min,-9864.890625,13.0,1642065241.871954
/summarystat/1/min,-9917.3759765625,14.0,1642065255.481191
/summarystat/1/min,-9957.2568359375,15.0,1642065268.119666
/summarystat/1/min,-9983.751953125,16.0,1642065280.763379
/summarystat/1/min,-9988.1865234375,17.0,1642065294.232923
/summarystat/1/min,-9978.3095703125,18.0,1642065307.264242
/summarystat/1/min,-10090.6376953125,19.0,1642065321.896376
/summarystat/1/min,-10368.1240234375,20.0,1642065328.228219
/summarystat/1/min,-9989.2109375,21.0,1642065340.819566
/summarystat/1/min,-10336.1201171875,22.0,1642065351.333107
/summarystat/1/min,-10222.4453125,23.0,1642065358.395997
/summarystat/1/min,-10285.53515625,24.0,1642065370.425649
/summarystat/1/min,-10360.3115234375,25.0,1642065383.170406
/summarystat/1/min,-10147.509765625,26.0,1642065389.241786
/summarystat/1/min,-10513.767578125,27.0,1642065402.41141
/summarystat/1/min,-10721.5478515625,28.0,1642065416.531899
/summarystat/1/min,-10507.1015625,29.0,1642065431.535814
/summarystat/1/min,-10414.3955078125,30.0,1642065440.971488
/summarystat/1/min,-10333.138671875,31.0,1642065454.892829
/summarystat/1/min,-10014.4931640625,32.0,1642065468.103826
/summarystat/1/min,-10048.498046875,33.0,1642065481.711706
