metric,value,step,walltime
/main_fitness,0.0,0.0,1642188235.2829
/main_fitness,0.0,1.0,1642188255.397583
/main_fitness,0.0,2.0,1642188278.145048
/main_fitness,0.0,3.0,1642188301.610198
/main_fitness,0.0,4.0,1642188325.94139
/main_fitness,0.0,5.0,1642188350.65254
/main_fitness,0.0,6.0,1642188377.163119
/main_fitness,0.0,7.0,1642188403.588799
/main_fitness,0.0,8.0,1642188430.380157
/main_fitness,0.0,9.0,1642188455.833055
/main_fitness,0.0,10.0,1642188480.61236
/main_fitness,0.0,11.0,1642188505.839921
/main_fitness,0.0,12.0,1642188531.257851
/main_fitness,0.0,13.0,1642188556.334193
/main_fitness,0.0,14.0,1642188582.199901
/main_fitness,0.0,15.0,1642188606.999582
/main_fitness,0.0,16.0,1642188635.517243
/main_fitness,0.0,17.0,1642188663.770827
/main_fitness,0.0,18.0,1642188688.516143
/main_fitness,0.0,19.0,1642188716.591871
/main_fitness,0.0,20.0,1642188741.744593
/main_fitness,0.0,21.0,1642188771.343375
/main_fitness,0.0,22.0,1642188796.281161
/main_fitness,0.0,23.0,1642188820.498024
/main_fitness,0.0,24.0,1642188845.979782
/main_fitness,0.0,25.0,1642188873.221382
/main_fitness,0.0,26.0,1642188899.02529
/main_fitness,0.0,27.0,1642188925.519976
/main_fitness,0.0,28.0,1642188953.133124
/main_fitness,0.0,29.0,1642188985.882764
/main_fitness,0.0,30.0,1642189010.565938
/main_fitness,0.0,31.0,1642189036.260626
/main_fitness,0.0,32.0,1642189063.017856
/main_fitness,0.0,33.0,1642189091.403676
/main_fitness,0.0,34.0,1642189118.786173
/main_fitness,0.0,35.0,1642189145.61724
/main_fitness,0.0,36.0,1642189172.791885
/main_fitness,0.0,37.0,1642189201.289877
/main_fitness,0.0,38.0,1642189226.993488
/main_fitness,0.0,39.0,1642189254.889787
/main_fitness,0.0,40.0,1642189280.400577
/main_fitness,0.0,41.0,1642189305.810595
/main_fitness,0.0,42.0,1642189333.453109
/main_fitness,0.0,43.0,1642189360.360763
/main_fitness,0.0,44.0,1642189385.703118
/main_fitness,0.0,45.0,1642189411.777798
/main_fitness,0.0,46.0,1642189439.805649
/main_fitness,0.0,47.0,1642189467.123538
/main_fitness,0.0,48.0,1642189491.930992
/main_fitness,0.0,49.0,1642189516.968122
/main_fitness,0.0,50.0,1642189540.159716
/main_fitness,0.0,51.0,1642189562.848014
/main_fitness,0.0,52.0,1642189585.04161
/main_fitness,0.0,53.0,1642189607.914559
/main_fitness,0.0,54.0,1642189634.431838
/main_fitness,0.0,55.0,1642189661.889964
/main_fitness,0.0,56.0,1642189689.459429
/main_fitness,0.0,57.0,1642189715.08471
/main_fitness,0.0,58.0,1642189739.035136
/main_fitness,0.0,59.0,1642189765.328048
/main_fitness,0.0,60.0,1642189791.720679
/main_fitness,0.0,61.0,1642189818.619688
/main_fitness,0.0,62.0,1642189846.979553
/main_fitness,0.0,63.0,1642189873.990778
/main_fitness,0.0,64.0,1642189901.09199
/main_fitness,0.0,65.0,1642189927.332875
/main_fitness,0.0,66.0,1642189958.273672
/main_fitness,0.0,67.0,1642189988.659823
/main_fitness,0.0,68.0,1642190020.374117
/main_fitness,0.0,69.0,1642190048.400445
/main_fitness,0.0,70.0,1642190077.937045
/main_fitness,0.0,71.0,1642190104.150358
/main_fitness,0.0,72.0,1642190131.156477
/main_fitness,0.0,73.0,1642190158.939393
/main_fitness,0.0,74.0,1642190186.622515
/main_fitness,0.0,75.0,1642190215.591964
/main_fitness,0.0,76.0,1642190240.900185
/main_fitness,0.0,77.0,1642190266.537275
/main_fitness,0.0,78.0,1642190296.78394
/main_fitness,0.0,79.0,1642190321.431472
/main_fitness,0.0,80.0,1642190344.09893
/main_fitness,0.0,81.0,1642190366.965207
/main_fitness,0.0,82.0,1642190390.90222
/main_fitness,0.0,83.0,1642190414.977631
/main_fitness,0.0,84.0,1642190441.024731
/main_fitness,0.0,85.0,1642190467.204789
/main_fitness,0.0,86.0,1642190495.021376
/main_fitness,0.0,87.0,1642190524.79757
/main_fitness,0.0,88.0,1642190551.83225
/main_fitness,0.0,89.0,1642190582.866764
/main_fitness,0.0,90.0,1642190606.060195
/main_fitness,0.0,91.0,1642190627.861247
/main_fitness,0.0,92.0,1642190651.015888
/main_fitness,0.0,93.0,1642190673.512976
/main_fitness,0.0,94.0,1642190696.067421
/main_fitness,0.0,95.0,1642190718.80928
/main_fitness,0.0,96.0,1642190743.479675
/main_fitness,0.0,97.0,1642190766.886895
/main_fitness,0.0,98.0,1642190791.490671
/summarystat/1/mean,-9534.9013671875,0.0,1642188235.605288
/summarystat/1/mean,-9480.3349609375,1.0,1642188255.398127
/summarystat/1/mean,-9188.091796875,2.0,1642188278.145497
/summarystat/1/mean,-9076.2861328125,3.0,1642188301.610683
/summarystat/1/mean,-8981.2470703125,4.0,1642188325.941871
/summarystat/1/mean,-8828.59375,5.0,1642188350.652971
/summarystat/1/mean,-8653.2802734375,6.0,1642188377.163637
/summarystat/1/mean,-8506.326171875,7.0,1642188403.589421
/summarystat/1/mean,-8487.5322265625,8.0,1642188430.380606
/summarystat/1/mean,-8518.728515625,9.0,1642188455.833398
/summarystat/1/mean,-8526.4833984375,10.0,1642188480.61284
/summarystat/1/mean,-8571.8330078125,11.0,1642188505.840385
/summarystat/1/mean,-8525.5595703125,12.0,1642188531.258338
/summarystat/1/mean,-8538.6181640625,13.0,1642188556.33469
/summarystat/1/mean,-8494.2724609375,14.0,1642188582.200339
/summarystat/1/mean,-8493.1103515625,15.0,1642188607.000049
/summarystat/1/mean,-8437.640625,16.0,1642188635.517747
/summarystat/1/mean,-8396.9375,17.0,1642188663.771324
/summarystat/1/mean,-8420.734375,18.0,1642188688.516574
/summarystat/1/mean,-8454.279296875,19.0,1642188716.592152
/summarystat/1/mean,-8500.36328125,20.0,1642188741.745018
/summarystat/1/mean,-8522.1630859375,21.0,1642188771.34383
/summarystat/1/mean,-8489.189453125,22.0,1642188796.281647
/summarystat/1/mean,-8466.4130859375,23.0,1642188820.498458
/summarystat/1/mean,-8328.4267578125,24.0,1642188845.980207
/summarystat/1/mean,-8183.38623046875,25.0,1642188873.221802
/summarystat/1/mean,-7992.08837890625,26.0,1642188899.025733
/summarystat/1/mean,-7859.53564453125,27.0,1642188925.520575
/summarystat/1/mean,-7705.298828125,28.0,1642188953.133722
/summarystat/1/mean,-7604.5390625,29.0,1642188985.883165
/summarystat/1/mean,-7514.1591796875,30.0,1642189010.56638
/summarystat/1/mean,-7434.7568359375,31.0,1642189036.261015
/summarystat/1/mean,-7355.45947265625,32.0,1642189063.018308
/summarystat/1/mean,-7357.89306640625,33.0,1642189091.404111
/summarystat/1/mean,-7390.99951171875,34.0,1642189118.786621
/summarystat/1/mean,-7392.53662109375,35.0,1642189145.617704
/summarystat/1/mean,-7443.0869140625,36.0,1642189172.792384
/summarystat/1/mean,-7475.90966796875,37.0,1642189201.290313
/summarystat/1/mean,-7575.84521484375,38.0,1642189226.993918
/summarystat/1/mean,-7662.474609375,39.0,1642189254.890084
/summarystat/1/mean,-7719.77099609375,40.0,1642189280.40101
/summarystat/1/mean,-7717.87353515625,41.0,1642189305.811031
/summarystat/1/mean,-7599.9794921875,42.0,1642189333.453541
/summarystat/1/mean,-7522.22265625,43.0,1642189360.361174
/summarystat/1/mean,-7461.78271484375,44.0,1642189385.703574
/summarystat/1/mean,-7409.65087890625,45.0,1642189411.778238
/summarystat/1/mean,-7359.501953125,46.0,1642189439.806072
/summarystat/1/mean,-7368.1923828125,47.0,1642189467.123982
/summarystat/1/mean,-7375.70947265625,48.0,1642189491.931409
/summarystat/1/mean,-7431.6142578125,49.0,1642189516.968415
/summarystat/1/mean,-7467.8173828125,50.0,1642189540.160199
/summarystat/1/mean,-7542.27197265625,51.0,1642189562.849068
/summarystat/1/mean,-7593.607421875,52.0,1642189585.042007
/summarystat/1/mean,-7686.34521484375,53.0,1642189607.915074
/summarystat/1/mean,-7642.720703125,54.0,1642189634.432379
/summarystat/1/mean,-7639.400390625,55.0,1642189661.890454
/summarystat/1/mean,-7589.259765625,56.0,1642189689.459942
/summarystat/1/mean,-7563.1884765625,57.0,1642189715.085319
/summarystat/1/mean,-7482.27294921875,58.0,1642189739.035869
/summarystat/1/mean,-7453.57861328125,59.0,1642189765.328334
/summarystat/1/mean,-7434.51171875,60.0,1642189791.721129
/summarystat/1/mean,-7451.349609375,61.0,1642189818.620184
/summarystat/1/mean,-7366.23583984375,62.0,1642189846.980037
/summarystat/1/mean,-7323.05810546875,63.0,1642189873.991274
/summarystat/1/mean,-7297.88134765625,64.0,1642189901.092592
/summarystat/1/mean,-7228.7001953125,65.0,1642189927.333367
/summarystat/1/mean,-7172.59423828125,66.0,1642189958.274254
/summarystat/1/mean,-7131.89208984375,67.0,1642189988.660418
/summarystat/1/mean,-7118.06494140625,68.0,1642190020.374576
/summarystat/1/mean,-7064.9423828125,69.0,1642190048.400893
/summarystat/1/mean,-7082.72998046875,70.0,1642190077.937482
/summarystat/1/mean,-7042.82080078125,71.0,1642190104.15079
/summarystat/1/mean,-7019.59326171875,72.0,1642190131.156908
/summarystat/1/mean,-6972.5927734375,73.0,1642190158.939861
/summarystat/1/mean,-6945.740234375,74.0,1642190186.622933
/summarystat/1/mean,-6926.3486328125,75.0,1642190215.592398
/summarystat/1/mean,-6945.57958984375,76.0,1642190240.900629
/summarystat/1/mean,-7044.77978515625,77.0,1642190266.537672
/summarystat/1/mean,-7133.029296875,78.0,1642190296.784356
/summarystat/1/mean,-7251.71240234375,79.0,1642190321.43181
/summarystat/1/mean,-7236.57275390625,80.0,1642190344.099387
/summarystat/1/mean,-7134.6572265625,81.0,1642190366.96578
/summarystat/1/mean,-7003.01953125,82.0,1642190390.902606
/summarystat/1/mean,-7007.37255859375,83.0,1642190414.978124
/summarystat/1/mean,-7072.58154296875,84.0,1642190441.025136
/summarystat/1/mean,-7066.28369140625,85.0,1642190467.205194
/summarystat/1/mean,-7041.6484375,86.0,1642190495.021784
/summarystat/1/mean,-6948.8720703125,87.0,1642190524.798022
/summarystat/1/mean,-6882.16259765625,88.0,1642190551.832687
/summarystat/1/mean,-6865.54931640625,89.0,1642190582.86709
/summarystat/1/mean,-6847.32373046875,90.0,1642190606.060669
/summarystat/1/mean,-6929.23876953125,91.0,1642190627.861636
/summarystat/1/mean,-6987.8359375,92.0,1642190651.016318
/summarystat/1/mean,-7077.41015625,93.0,1642190673.513371
/summarystat/1/mean,-7181.18896484375,94.0,1642190696.067897
/summarystat/1/mean,-7211.845703125,95.0,1642190718.809745
/summarystat/1/mean,-7159.39990234375,96.0,1642190743.480113
/summarystat/1/mean,-7048.46533203125,97.0,1642190766.887471
/summarystat/1/mean,-7021.65478515625,98.0,1642190791.491158
/summarystat/1/min,-10091.26171875,0.0,1642188235.605288
/summarystat/1/min,-9844.1611328125,1.0,1642188255.398127
/summarystat/1/min,-9959.3671875,2.0,1642188278.145497
/summarystat/1/min,-9675.0732421875,3.0,1642188301.610683
/summarystat/1/min,-9473.255859375,4.0,1642188325.941871
/summarystat/1/min,-9580.451171875,5.0,1642188350.652971
/summarystat/1/min,-9486.765625,6.0,1642188377.163637
/summarystat/1/min,-9300.869140625,7.0,1642188403.589421
/summarystat/1/min,-9899.3505859375,8.0,1642188430.380606
/summarystat/1/min,-9936.9345703125,9.0,1642188455.833398
/summarystat/1/min,-10188.2294921875,10.0,1642188480.61284
