metric,value,step,walltime
/main_fitness,0.0,0.0,1642188216.379033
/main_fitness,0.0,1.0,1642188240.619178
/main_fitness,0.0,2.0,1642188264.55723
/main_fitness,0.0,3.0,1642188287.839691
/main_fitness,0.0,4.0,1642188310.139097
/main_fitness,0.0,5.0,1642188333.705395
/main_fitness,0.0,6.0,1642188355.184907
/main_fitness,0.0,7.0,1642188377.651102
/main_fitness,0.0,8.0,1642188399.453486
/main_fitness,0.0,9.0,1642188423.929613
/main_fitness,0.0,10.0,1642188450.718697
/main_fitness,0.0,11.0,1642188477.421993
/main_fitness,0.0,12.0,1642188504.472876
/main_fitness,0.0,13.0,1642188530.283499
/main_fitness,0.0,14.0,1642188557.732577
/main_fitness,0.0,15.0,1642188583.417898
/main_fitness,0.0,16.0,1642188609.582937
/main_fitness,0.0,17.0,1642188639.611065
/main_fitness,0.0,18.0,1642188670.691488
/main_fitness,0.0,19.0,1642188699.864862
/main_fitness,0.0,20.0,1642188723.904938
/main_fitness,0.0,21.0,1642188748.66869
/main_fitness,0.0,22.0,1642188773.452608
/main_fitness,0.0,23.0,1642188801.180316
/main_fitness,0.0,24.0,1642188825.884963
/main_fitness,0.0,25.0,1642188858.915251
/main_fitness,0.0,26.0,1642188889.526553
/main_fitness,0.0,27.0,1642188916.135201
/main_fitness,0.0,28.0,1642188941.917335
/main_fitness,0.0,29.0,1642188974.769805
/main_fitness,0.0,30.0,1642188999.81582
/main_fitness,0.0,31.0,1642189027.193953
/main_fitness,0.0,32.0,1642189051.953415
/main_fitness,0.0,33.0,1642189078.522462
/main_fitness,0.0,34.0,1642189104.869551
/main_fitness,0.0,35.0,1642189132.444384
/main_fitness,0.0,36.0,1642189157.667211
/main_fitness,0.0,37.0,1642189186.025983
/main_fitness,0.0,38.0,1642189214.083673
/main_fitness,0.0,39.0,1642189242.614441
/main_fitness,0.0,40.0,1642189266.568099
/main_fitness,0.0,41.0,1642189290.310285
/main_fitness,0.0,42.0,1642189313.5166
/main_fitness,0.0,43.0,1642189337.718572
/main_fitness,0.0,44.0,1642189362.955938
/main_fitness,0.0,45.0,1642189389.297667
